ปี,เดือน,วัน,country.2,ค่า
2019,สิงหาคม,11,นครปฐม,6
2019,สิงหาคม,12,นครปฐม,8
2019,สิงหาคม,13,นครปฐม,9
2019,สิงหาคม,14,นครปฐม,11
2019,สิงหาคม,15,นครปฐม,13
2019,สิงหาคม,16,นครปฐม,12
2019,สิงหาคม,17,นครปฐม,10
2019,สิงหาคม,18,นครปฐม,6
2019,สิงหาคม,22,นครปฐม,9
2019,สิงหาคม,23,นครปฐม,10
2019,สิงหาคม,24,นครปฐม,7
2019,สิงหาคม,25,นครปฐม,5
2019,สิงหาคม,26,นครปฐม,4
2019,สิงหาคม,27,นครปฐม,5
2019,สิงหาคม,28,นครปฐม,8
2019,สิงหาคม,29,นครปฐม,4
2019,สิงหาคม,30,นครปฐม,10
2019,สิงหาคม,31,นครปฐม,5
2019,กันยายน,1,นครปฐม,5
2019,กันยายน,2,นครปฐม,8
2019,กันยายน,3,นครปฐม,7
2019,กันยายน,4,นครปฐม,8
2019,กันยายน,5,นครปฐม,7
2019,กันยายน,6,นครปฐม,9
2019,กันยายน,7,นครปฐม,12
2019,กันยายน,8,นครปฐม,8
2019,กันยายน,9,นครปฐม,7
2019,กันยายน,10,นครปฐม,8
2019,กันยายน,11,นครปฐม,8
2019,กันยายน,12,นครปฐม,8
2019,กันยายน,13,นครปฐม,4
2019,กันยายน,14,นครปฐม,6
2019,กันยายน,15,นครปฐม,8
2019,กันยายน,16,นครปฐม,8
2019,กันยายน,17,นครปฐม,11
2019,กันยายน,18,นครปฐม,13
2019,กันยายน,19,นครปฐม,12
2019,กันยายน,20,นครปฐม,11
2019,กันยายน,21,นครปฐม,10
2019,กันยายน,22,นครปฐม,9
2019,กันยายน,23,นครปฐม,10
2019,กันยายน,24,นครปฐม,20
2019,กันยายน,25,นครปฐม,36
2019,กันยายน,26,นครปฐม,31
2019,กันยายน,27,นครปฐม,28
2019,กันยายน,28,นครปฐม,38
2019,กันยายน,29,นครปฐม,51
2019,กันยายน,30,นครปฐม,54
2019,ตุลาคม,1,นครปฐม,26
2019,ตุลาคม,2,นครปฐม,16
2019,ตุลาคม,3,นครปฐม,13
2019,ตุลาคม,4,นครปฐม,12
2019,ตุลาคม,5,นครปฐม,16
2019,ตุลาคม,6,นครปฐม,18
2019,ตุลาคม,7,นครปฐม,19
2019,ตุลาคม,8,นครปฐม,18
2019,ตุลาคม,9,นครปฐม,17
2019,ตุลาคม,10,นครปฐม,23
2019,ตุลาคม,11,นครปฐม,21
2019,ตุลาคม,12,นครปฐม,18
2019,ตุลาคม,13,นครปฐม,26
2019,ตุลาคม,14,นครปฐม,10
2019,ตุลาคม,15,นครปฐม,19
2019,ตุลาคม,16,นครปฐม,18
2019,ตุลาคม,17,นครปฐม,18
2019,ตุลาคม,18,นครปฐม,19
2019,ตุลาคม,19,นครปฐม,28
2019,ตุลาคม,20,นครปฐม,28
2019,ตุลาคม,21,นครปฐม,33
2019,ตุลาคม,22,นครปฐม,36
2019,ตุลาคม,23,นครปฐม,28
2019,ตุลาคม,24,นครปฐม,19
2019,ตุลาคม,25,นครปฐม,24
2019,ตุลาคม,26,นครปฐม,25
2019,ตุลาคม,27,นครปฐม,27
2019,ตุลาคม,28,นครปฐม,20
2019,ตุลาคม,29,นครปฐม,22
2019,ตุลาคม,30,นครปฐม,22
2019,ตุลาคม,31,นครปฐม,30
2019,พฤศจิกายน,1,นครปฐม,16
2019,พฤศจิกายน,2,นครปฐม,15
2019,พฤศจิกายน,3,นครปฐม,15
2019,พฤศจิกายน,4,นครปฐม,21
2019,พฤศจิกายน,5,นครปฐม,42
2019,พฤศจิกายน,6,นครปฐม,47
2019,พฤศจิกายน,7,นครปฐม,42
2019,พฤศจิกายน,8,นครปฐม,43
2019,พฤศจิกายน,9,นครปฐม,51
2019,พฤศจิกายน,10,นครปฐม,48
2019,พฤศจิกายน,11,นครปฐม,49
2019,พฤศจิกายน,12,นครปฐม,48
2019,พฤศจิกายน,13,นครปฐม,42
2019,พฤศจิกายน,14,นครปฐม,19
2019,พฤศจิกายน,15,นครปฐม,22
2019,พฤศจิกายน,16,นครปฐม,40
2019,พฤศจิกายน,17,นครปฐม,33
2019,พฤศจิกายน,18,นครปฐม,31
2019,พฤศจิกายน,19,นครปฐม,40
2019,พฤศจิกายน,20,นครปฐม,32
2019,พฤศจิกายน,21,นครปฐม,39
2019,พฤศจิกายน,22,นครปฐม,41
2019,พฤศจิกายน,23,นครปฐม,44
2019,พฤศจิกายน,24,นครปฐม,46
2019,พฤศจิกายน,25,นครปฐม,41
2019,พฤศจิกายน,26,นครปฐม,34
2019,พฤศจิกายน,28,นครปฐม,27
2019,พฤศจิกายน,29,นครปฐม,22
2019,พฤศจิกายน,30,นครปฐม,32
2019,ธันวาคม,1,นครปฐม,32
2019,ธันวาคม,2,นครปฐม,34
2019,ธันวาคม,3,นครปฐม,23
2019,ธันวาคม,4,นครปฐม,34
2019,ธันวาคม,5,นครปฐม,39
2019,ธันวาคม,6,นครปฐม,39
2019,ธันวาคม,7,นครปฐม,33
2019,ธันวาคม,8,นครปฐม,42
2019,ธันวาคม,9,นครปฐม,47
2019,ธันวาคม,10,นครปฐม,55
2019,ธันวาคม,11,นครปฐม,72
2019,ธันวาคม,12,นครปฐม,72
2019,ธันวาคม,13,นครปฐม,71
2019,ธันวาคม,14,นครปฐม,56
2019,ธันวาคม,15,นครปฐม,53
2019,ธันวาคม,16,นครปฐม,55
2019,ธันวาคม,17,นครปฐม,62
2019,ธันวาคม,18,นครปฐม,46
2019,ธันวาคม,19,นครปฐม,37
2019,ธันวาคม,20,นครปฐม,40
2019,ธันวาคม,21,นครปฐม,42
2019,ธันวาคม,22,นครปฐม,35
2019,ธันวาคม,23,นครปฐม,36
2019,ธันวาคม,24,นครปฐม,29
2019,ธันวาคม,25,นครปฐม,35
2019,ธันวาคม,26,นครปฐม,40
2019,ธันวาคม,27,นครปฐม,41
2019,ธันวาคม,28,นครปฐม,37
2019,ธันวาคม,29,นครปฐม,37
2019,ธันวาคม,30,นครปฐม,54
2019,ธันวาคม,31,นครปฐม,44
2020,มกราคม,1,นครปฐม,34
2020,มกราคม,2,นครปฐม,27
2020,มกราคม,3,นครปฐม,38
2020,มกราคม,4,นครปฐม,51
2020,มกราคม,5,นครปฐม,56
2020,มกราคม,6,นครปฐม,57
2020,มกราคม,7,นครปฐม,53
2020,มกราคม,8,นครปฐม,55
2020,มกราคม,9,นครปฐม,74
2020,มกราคม,10,นครปฐม,77
2020,มกราคม,11,นครปฐม,70
2020,มกราคม,12,นครปฐม,41
2020,มกราคม,13,นครปฐม,32
2020,มกราคม,14,นครปฐม,29
2020,มกราคม,15,นครปฐม,33
2020,มกราคม,16,นครปฐม,36
2020,มกราคม,17,นครปฐม,40
2020,มกราคม,18,นครปฐม,52
2020,มกราคม,19,นครปฐม,57
2020,มกราคม,20,นครปฐม,54
2020,มกราคม,21,นครปฐม,41
2020,มกราคม,22,นครปฐม,36
2020,มกราคม,23,นครปฐม,31
2020,มกราคม,24,นครปฐม,20
2020,มกราคม,25,นครปฐม,17
2020,มกราคม,26,นครปฐม,17
2020,มกราคม,27,นครปฐม,28
2020,มกราคม,28,นครปฐม,32
2020,มกราคม,29,นครปฐม,37
2020,มกราคม,30,นครปฐม,35
2020,มกราคม,31,นครปฐม,49
2020,กุมภาพันธ์,1,นครปฐม,55
2020,กุมภาพันธ์,2,นครปฐม,54
2020,กุมภาพันธ์,3,นครปฐม,44
2020,กุมภาพันธ์,4,นครปฐม,38
2020,กุมภาพันธ์,5,นครปฐม,26
2020,กุมภาพันธ์,6,นครปฐม,24
2020,กุมภาพันธ์,7,นครปฐม,25
2020,กุมภาพันธ์,8,นครปฐม,34
2020,กุมภาพันธ์,9,นครปฐม,45
2020,กุมภาพันธ์,10,นครปฐม,44
2020,กุมภาพันธ์,11,นครปฐม,58
2020,กุมภาพันธ์,12,นครปฐม,35
2020,กุมภาพันธ์,13,นครปฐม,11
2020,กุมภาพันธ์,14,นครปฐม,11
2020,กุมภาพันธ์,15,นครปฐม,22
2020,กุมภาพันธ์,16,นครปฐม,18
2020,กุมภาพันธ์,17,นครปฐม,18
2020,กุมภาพันธ์,18,นครปฐม,35
2020,กุมภาพันธ์,19,นครปฐม,66
2020,กุมภาพันธ์,20,นครปฐม,84
2020,กุมภาพันธ์,21,นครปฐม,65
2020,กุมภาพันธ์,22,นครปฐม,59
2020,กุมภาพันธ์,23,นครปฐม,54
2020,กุมภาพันธ์,24,นครปฐม,70
2020,กุมภาพันธ์,25,นครปฐม,58
2020,กุมภาพันธ์,26,นครปฐม,38
2020,กุมภาพันธ์,27,นครปฐม,42
2020,กุมภาพันธ์,28,นครปฐม,22
2020,กุมภาพันธ์,29,นครปฐม,20
2020,มีนาคม,1,นครปฐม,23
2020,มีนาคม,2,นครปฐม,25
2020,มีนาคม,3,นครปฐม,18
2020,มีนาคม,4,นครปฐม,13
2020,มีนาคม,5,นครปฐม,12
2020,มีนาคม,6,นครปฐม,11
2020,มีนาคม,7,นครปฐม,14
2020,มีนาคม,8,นครปฐม,25
2020,มีนาคม,9,นครปฐม,40
2020,มีนาคม,10,นครปฐม,40
2020,มีนาคม,11,นครปฐม,49
2020,มีนาคม,12,นครปฐม,28
2020,มีนาคม,13,นครปฐม,19
2020,มีนาคม,14,นครปฐม,16
2020,มีนาคม,17,นครปฐม,18
2020,มีนาคม,18,นครปฐม,23
2020,มีนาคม,19,นครปฐม,18
2020,มีนาคม,20,นครปฐม,16
2020,มีนาคม,21,นครปฐม,17
2020,มีนาคม,22,นครปฐม,19
2020,มีนาคม,23,นครปฐม,20
2020,มีนาคม,24,นครปฐม,12
2020,มีนาคม,25,นครปฐม,15
2020,มีนาคม,26,นครปฐม,13
2020,มีนาคม,27,นครปฐม,18
2020,มีนาคม,28,นครปฐม,30
2020,มีนาคม,29,นครปฐม,29
2020,มีนาคม,30,นครปฐม,34
2020,มีนาคม,31,นครปฐม,30
2020,เมษายน,1,นครปฐม,25
2020,เมษายน,2,นครปฐม,18
2020,เมษายน,3,นครปฐม,12
2020,เมษายน,4,นครปฐม,29
2020,เมษายน,5,นครปฐม,15
2020,เมษายน,6,นครปฐม,15
2020,เมษายน,7,นครปฐม,24
2020,เมษายน,8,นครปฐม,16
2020,เมษายน,9,นครปฐม,17
2020,เมษายน,10,นครปฐม,14
2020,เมษายน,11,นครปฐม,14
2020,เมษายน,12,นครปฐม,14
2020,เมษายน,13,นครปฐม,21
2020,เมษายน,14,นครปฐม,23
2020,เมษายน,15,นครปฐม,24
2020,เมษายน,16,นครปฐม,16
2020,เมษายน,17,นครปฐม,13
2020,เมษายน,18,นครปฐม,8
2020,เมษายน,19,นครปฐม,11
2020,เมษายน,20,นครปฐม,14
2020,เมษายน,21,นครปฐม,11
2020,เมษายน,22,นครปฐม,23
2020,เมษายน,23,นครปฐม,17
2020,เมษายน,24,นครปฐม,15
2020,เมษายน,25,นครปฐม,18
2020,เมษายน,26,นครปฐม,25
2020,เมษายน,27,นครปฐม,36
2020,เมษายน,28,นครปฐม,26
2020,เมษายน,29,นครปฐม,33
2020,เมษายน,30,นครปฐม,19
2020,พฤษภาคม,1,นครปฐม,18
2020,พฤษภาคม,2,นครปฐม,16
2020,พฤษภาคม,3,นครปฐม,16
2020,พฤษภาคม,4,นครปฐม,17
2020,พฤษภาคม,5,นครปฐม,22
2020,พฤษภาคม,6,นครปฐม,16
2020,พฤษภาคม,7,นครปฐม,12
2020,พฤษภาคม,8,นครปฐม,14
2020,พฤษภาคม,9,นครปฐม,13
2020,พฤษภาคม,10,นครปฐม,5
2020,พฤษภาคม,11,นครปฐม,15
2020,พฤษภาคม,12,นครปฐม,20
2020,พฤษภาคม,13,นครปฐม,14
2020,พฤษภาคม,14,นครปฐม,14
2020,พฤษภาคม,15,นครปฐม,11
2020,พฤษภาคม,16,นครปฐม,12
2020,พฤษภาคม,17,นครปฐม,16
2020,พฤษภาคม,18,นครปฐม,14
2020,พฤษภาคม,19,นครปฐม,8
2020,พฤษภาคม,20,นครปฐม,10
2020,พฤษภาคม,21,นครปฐม,12
2020,พฤษภาคม,22,นครปฐม,19
2020,พฤษภาคม,23,นครปฐม,18
2020,พฤษภาคม,24,นครปฐม,20
2020,พฤษภาคม,25,นครปฐม,18
2020,พฤษภาคม,26,นครปฐม,16
2020,พฤษภาคม,27,นครปฐม,8
2020,พฤษภาคม,28,นครปฐม,7
2020,พฤษภาคม,29,นครปฐม,7
2020,พฤษภาคม,30,นครปฐม,8
2020,พฤษภาคม,31,นครปฐม,5
